"IncomeGroup","ChildrenInHH","Homeownership","PrizmCode","MonthlyMinutes","MonthlyRevenue","TotalRecurringCharge","DirectorAssistedCalls","OverageMinutes","RoamingCalls","DroppedCalls","UnansweredCalls","CustomerCareCalls","MonthsInService","UniqueSubs","ActiveSubs","CurrentEquipmentDays","AgeHH1","AgeHH2","Churn"
0,"No","Unknown","Other",928,129.78,100,2.97,0,18.1,32.7,56.7,0,49,1,1,212,42,44,1
7,"Yes","Known","Other",308,34.31,30,0.25,0,0,7,13.3,1,53,3,1,556,40,38,0
8,"No","Known","Other",1269,84.36,75,1.98,0,5.8,14.7,34.3,0,49,2,2,293,56,56,0
6,"Yes","Known","Suburban",1314,108.67,75,4.46,0,0,26,32,0,53,1,1,428,38,38,0
6,"No","Known","Suburban",1859,113.37,75,0.5,120,0.5,6.3,51.7,0,47,2,2,96,34,44,0
0,"No","Unknown","Suburban",2982,131.12,80,0.5,215,0,36,95,3,49,3,3,110,42,44,0
7,"Yes","Known","Town",49,48.39,60,0,13,0,1,4.7,0,49,2,2,501,44,44,1
2,"Yes","Known","Other",785,58.98,58,0,10,0,0,28,0,53,1,1,861,46,46,0
6,"Yes","Known","Other",1128,142.77,60,0,250,17.7,28.7,53.3,0,53,1,1,66,38,40,0
0,"No","Unknown","Suburban",204,30.27,30,0,0,0,1.3,5.7,0,47,4,4,556,42,44,0
6,"No","Known","Other",712,71.01,60,0.25,69,0,4.3,59.3,0,51,2,1,872,38,44,0
6,"Yes","Known","Rural",1273,78.22,75,0.25,0,0,6.7,47.3,1,49,2,2,647,36,30,0
7,"No","Known","Other",384,57.01,50,0,0,6.6,1,24,0,47,1,1,737,62,58,0
6,"Yes","Known","Suburban",974,63.73,45,2.48,62,0,7,21.3,0,49,3,2,374,42,44,0
7,"No","Known","Suburban",514,49.99,60,0,0,0,8.3,13.3,0,53,1,1,427,52,44,0
6,"Yes","Known","Town",7,48.33,48,0,0,0,0,0,0.3,53,1,1,686,38,42,0
3,"No","Known","Other",827,83.47,80,0,0,0,2.7,63,0,53,1,1,256,42,44,0
0,"No","Unknown","Other",1038,84.16,50,1.24,316,0,8.3,57.7,0,49,3,3,860,42,44,1
0,"No","Unknown","Suburban",1643,84.66,80,1.49,0,0,9.3,70.3,1.3,51,2,1,153,42,44,0
5,"No","Known","Town",778,75.09,95,0,0,0,11,32.3,0,53,2,2,223,62,62,0
2,"Yes","Known","Other",675,50.32,50,0,21,0,2.7,23.7,9.7,47,2,2,236,54,44,0
0,"No","Unknown","Other",2487,100.83,80,9.16,92,0,22,178.7,2.7,51,1,1,9,42,44,0
0,"No","Unknown","Other",894,95.3,52,2.48,30,28.4,9,59.7,1,47,2,2,360,42,44,1
0,"No","Unknown","Other",1005,104.29,105,0.99,2,3.7,5,28.3,0,51,1,1,382,42,44,0
5,"No","Unknown","Other",815,95.27,95,1.49,0,0,9.3,30.7,1,47,2,2,99,42,44,0
9,"No","Known","Suburban",596,79.84,75,1.73,8,0,8,27.3,0,53,1,1,85,50,44,0
9,"No","Known","Other",144,55.34,55,1.73,0,0,7.7,7.7,0.7,51,2,2,401,80,82,1
9,"Yes","Known","Other",3252,349.73,207,2.48,668,1.9,65.7,110,0,47,3,3,358,52,46,0
6,"No","Known","Suburban",2008,93.06,80,0.25,118,0,8.7,79.7,0.3,47,5,5,179,34,32,0
6,"No","Known","Suburban",4830,300.22,80,26.73,1887,0,9.3,230.3,0,51,5,5,225,34,32,0
5,"Yes","Known","Other",1054,163.38,31,3.22,360,0.1,10.3,44.7,0,49,2,1,11,46,44,0
5,"Yes","Known","Suburban",214,39.99,40,0,0,0,0,15,0,53,1,1,37,50,52,0
5,"Yes","Known","Other",323,33.85,25,2.97,36,0.5,1.7,29,1.7,47,1,1,304,34,36,1
0,"No","Unknown","Suburban",852,84.52,80,0,0,0,2.3,18.3,0.3,51,3,3,413,42,44,0
1,"Yes","Known","Suburban",1218,93.97,115,1.49,11,0,7,76.3,0,49,4,2,372,46,46,1
4,"No","Known","Town",1638,109.49,83,0.5,19,0.2,24.3,75.7,0.3,49,1,1,636,42,38,0
7,"No","Known","Town",1333,144.23,92,5.69,164,1.8,6.7,33.3,0,53,1,1,661,42,44,0
7,"Yes","Known","Town",1141,150.36,75,5.2,0,0,15.3,102,0,53,2,2,720,40,48,0
6,"No","Known","Other",1656,102.47,85,1.98,102,0,11.7,54.7,0,51,1,1,361,34,44,0
0,"No","Unknown","Suburban",524,78.08,75,0,0,0,0,26.3,0,53,3,3,1593,42,44,0
4,"No","Known","Other",415,69.32,55,0.74,0,0,6,9.3,0,47,1,1,469,38,44,1
7,"Yes","Known","Suburban",1615,89.05,55,0,348,0,7.3,27,0,51,1,1,575,50,50,1
7,"No","Known","Rural",1680,276.15,101,0.25,700,0.2,13.7,77.7,0,53,2,2,630,34,36,0
7,"No","Known","Suburban",126,12.21,30,0,0,0,0,6.7,0,47,2,2,184,28,28,0
0,"No","Unknown","Suburban",420,40.24,40,0.25,0,0,0,0,0,53,1,1,170,42,44,0
6,"No","Known","Other",77,53.42,30,0,0,23.5,0,0.7,0,53,1,1,1592,58,68,1
4,"No","Known","Suburban",477,43.63,30,0,38,0.2,4,16.7,0,47,1,1,663,42,44,0
0,"No","Unknown","Suburban",794,97.85,80,2.48,5,0,7,43.3,0,51,2,2,26,42,44,0
6,"No","Unknown","Suburban",419,34.99,45,0,0,0,0.7,4.3,1,53,1,1,730,42,44,1
1,"No","Known","Other",930,92.3,80,5.45,0,0,5,33,1.7,49,1,1,283,54,30,0
6,"Yes","Known","Other",94,30.32,30,0.25,0,0,0.7,2,0,53,1,1,1293,44,38,1
9,"No","Known","Suburban",312,51.18,60,0.74,0,0,4.7,25,0,47,1,1,650,38,40,0
8,"Yes","Known","Suburban",1412,180.81,75,2.97,389,1.6,18.3,78.3,1,47,2,1,105,34,34,0
5,"No","Known","Town",16,25.05,25,0,0,0,0,1,0,53,1,1,1589,60,96,0
7,"No","Known","Suburban",2,25.93,17,0,0,0,0,1,0,47,1,1,110,74,74,0
6,"No","Known","Suburban",1494,236.02,70,2.23,650,0.5,5.3,61,0.3,47,2,2,147,34,30,0
8,"No","Known","Town",1065,84.81,85,0.74,30,0.4,12.3,32.7,0,53,1,1,322,38,70,0
7,"No","Known","Rural",2119,110.73,91,1.98,8,3.1,38,142.3,0,47,3,3,267,52,50,0
9,"No","Known","Suburban",995,81.37,75,0.74,22,0,10.3,22.7,2.7,49,3,2,162,54,24,0
9,"No","Known","Other",2571,195.16,160,8.17,216,0,0,0,0,47,1,1,305,34,44,0
9,"Yes","Known","Suburban",984,101.17,85,1.24,86,0,29.3,35.7,0.7,49,1,1,39,56,48,0
9,"No","Known","Other",1023,85.53,85,5.94,18,0,0,0,0,51,1,1,204,48,44,0
4,"No","Known","Suburban",8,20.18,20,0,0,0,0.7,2,0,47,1,1,1410,68,78,0
6,"No","Known","Town",560,88.38,75,0.25,103,0.3,2,10.3,0,51,1,1,27,32,44,1
7,"Yes","Known","Suburban",6336,559.79,75,0.99,4321,0,78.7,321,0,51,2,2,162,40,40,0
3,"No","Unknown","Other",1059,83.36,55,0.99,209,0,3.3,28.7,2,47,1,1,440,30,44,1
6,"No","Known","Town",119,30,30,0,0,0,3.3,6.7,0,49,1,1,559,36,34,0
9,"Yes","Known","Town",264,74.77,55,0.99,0,0,3.3,10.7,0,53,5,3,226,46,46,0
0,"No","Unknown","Town",26,20.33,20,0.25,0,0,0.3,0.7,0,47,1,1,479,42,44,1
0,"No","Unknown","Suburban",411,75.73,50,0.25,0,6.9,7.3,14.7,0,49,1,1,620,42,44,0
0,"No","Unknown","Suburban",220,41.03,45,0,17,0,1.7,2.3,0,51,1,1,229,42,44,0
6,"No","Known","Other",750,96.34,90,2.23,0,0,2.3,36.3,0,51,3,2,386,34,44,0
0,"No","Unknown","Suburban",395,126.21,35,2.72,127,0,8.7,19.7,0,49,1,1,112,42,44,0
0,"No","Unknown","Suburban",1567,77.86,55,0,184,0,24,47.7,0,49,1,1,41,42,44,0
8,"No","Known","Suburban",934,91.36,75,0.5,48,0,48.3,44.3,6.7,47,1,1,363,52,52,0
9,"Yes","Known","Other",637,64.88,50,3.71,90,0,1.7,22,0,51,1,1,210,38,36,0
1,"No","Known","Other",765,62.12,50,0,121,0,11,46.3,2.7,49,1,1,664,48,44,0
4,"Yes","Known","Suburban",166,56.9,70,0.74,2,0,0.3,13.3,0,47,3,3,345,38,38,0
7,"No","Known","Suburban",67,23.86,24,0,0,0,0,7.7,0,53,1,1,810,30,44,1
7,"No","Known","Suburban",2221,109.33,62,1.24,170,0,0,0,0,49,2,2,160,72,68,0
0,"No","Unknown","Other",191,54.37,52,0.25,1,0,0.7,6.7,0,47,2,1,688,42,44,0
9,"No","Known","Town",3142,219.95,75,18.81,992,0,44,203,0.7,53,2,1,266,34,34,0
3,"No","Unknown","Suburban",292,54.99,55,0,0,0,1,14,0,51,1,1,1524,42,44,0
7,"Yes","Known","Suburban",131,30,30,0,0,0,2.3,5.3,0,51,2,1,458,54,52,1
9,"No","Known","Suburban",2777,155.38,85,4.95,176,0.1,25,59,9.7,51,3,2,626,34,44,0
0,"No","Unknown","Other",545,64.39,50,0.5,7,0,10.3,19.7,0,53,1,1,582,42,44,0
7,"No","Known","Suburban",682,69.01,55,4.7,4,0,4,60,0.3,51,3,3,465,30,44,0
4,"No","Known","Other",377,31.93,30,0,6,0,0,10.3,0.7,53,1,1,207,30,30,0
3,"No","Unknown","Other",1038,131.18,70,0,170,0.7,15.7,51,0,51,1,1,382,26,44,0
0,"No","Unknown","Other",39,36.25,25,0,18,0,1.3,2.3,0,51,1,1,1523,42,44,1
8,"Yes","Known","Other",2468,312.26,300,11.38,0,0.6,0,0,0,53,1,1,162,30,44,0
5,"No","Known","Suburban",503,100.71,56,2.23,105,0,4.3,20.3,0,47,2,1,404,28,26,0
8,"No","Known","Other",1222,93.91,60,0.5,145,0,2.3,18.7,2.3,53,1,1,921,42,44,0
9,"Yes","Known","Other",149,29.99,30,0,0,0,4.3,14,0,51,1,1,741,46,50,0
8,"No","Known","Other",2075,124.09,80,2.48,134,0,49.3,76.7,1.3,46,2,2,237,36,60,1
5,"No","Known","Suburban",8,31.79,30,0,0,0,0,2,0,53,1,1,1582,56,58,0
7,"No","Known","Suburban",1202,68.09,55,0.25,124,0,8,50,0,46,4,3,476,40,38,1
6,"No","Known","Other",2021,108.84,75,0.74,218,0.6,0,0,0,46,1,1,68,52,44,0
9,"Yes","Known","Suburban",690,72.62,55,6.68,13,7.8,5,36,0,50,1,1,807,46,44,1
2,"No","Known","Other",746,103.76,38,0.74,162,0,2.7,10,0,52,1,1,374,34,44,0
5,"No","Known","Other",1791,177.81,121,0,0,0,16.7,80,7,46,1,1,86,46,44,0
0,"No","Unknown","Rural",2628,226.87,75,3.22,807,0,24.7,39.7,1,50,1,1,351,42,44,1
9,"Yes","Known","Other",688,85.18,80,1.73,0,0.2,2.7,45,1,48,1,1,93,48,48,0
7,"No","Known","Town",1943,255.54,99,2.97,643,0.8,23,44.3,11.7,50,1,1,20,40,40,0
7,"No","Known","Suburban",1199,84.35,75,1.49,0,0,35,94.7,0,50,1,1,360,60,44,1
0,"No","Unknown","Other",2613,265.67,55,0.99,962,0.1,55,55,9,46,2,1,212,24,44,0
5,"No","Known","Other",36,41.99,42,0,0,0,1.3,1.7,0,52,1,1,1188,46,44,1
0,"No","Unknown","Other",186,21.61,20,0.74,2,0,5,16,0,52,2,2,1578,42,44,0
9,"No","Known","Town",2326,358.85,150,3.46,808,1.2,21,46.3,0,46,1,1,422,40,40,1
6,"No","Known","Suburban",148,30.26,30,0,0,0,0.3,7.7,0,46,1,1,1408,44,38,0
0,"No","Known","Town",297,80.26,30,0.25,108,2.9,3.3,11.7,0,50,2,2,1515,42,44,1
4,"Yes","Known","Other",575,64.25,50,0,57,0,6.7,2.3,0,48,1,1,431,48,46,1
4,"No","Known","Suburban",2912,215.72,75,0.99,978,0,43,35.3,0.3,48,2,1,166,42,44,0
3,"No","Known","Other",438,80.94,85,0.5,0,0.1,20.3,9.3,0.7,52,3,2,463,32,30,0
6,"No","Known","Town",40,50.49,50,0.5,0,0,0,0,0,52,3,3,722,48,46,1
9,"Yes","Known","Suburban",172,33.6,40,3.22,0,0.4,1.7,10,0,52,2,2,369,54,42,0
5,"No","Known","Other",735,58.74,55,0,0,0,2,31.3,0,46,1,1,221,50,28,0
8,"No","Known","Suburban",842,128.1,100,1.98,132,0,3.7,56.3,0.7,46,1,1,888,38,34,0
6,"No","Known","Suburban",461,62.95,70,0.25,29,0,9.7,24.7,1.3,50,1,1,623,46,44,0
0,"No","Unknown","Other",680,79.25,50,0.5,113,0,9.3,33.7,0.3,46,1,1,271,42,44,0
9,"Yes","Known","Suburban",1262,131.3,80,5.94,0,0.3,9,18.7,0.3,50,1,1,526,44,36,0
0,"No","Unknown","Other",465,20.68,9,0,8,0,10,17,0.3,48,2,2,110,42,44,0
9,"No","Known","Other",366,38.75,32,0.5,16,1,3.7,14,0,50,2,2,635,42,44,0
6,"Yes","Known","Suburban",455,71.64,50,10.64,32,0,34.7,31,0,50,1,1,1253,64,54,0
6,"No","Unknown","Other",981,96.01,50,2.72,61,8.2,3.3,24.3,0.7,46,2,1,3,30,44,0
0,"No","Unknown","Other",1344,85.56,79,1.24,0,0.4,9,43.3,0,52,1,1,298,42,44,0
0,"No","Unknown","Other",2584,71.59,63,2.48,0,0,5.3,119.7,0,48,2,2,533,42,44,0
7,"No","Known","Town",868,82.73,75,3.71,2,0.1,15.7,45,0,52,2,2,71,30,44,0
4,"No","Known","Suburban",969,106.57,67,0,112,0.2,18.3,97.7,0,52,1,1,630,40,44,1
1,"Yes","Known","Other",328,36.83,30,0,19,0,2.7,8.7,0.7,46,4,2,276,38,68,1
9,"No","Known","Suburban",358,55,55,0,0,0,3,29.3,0.3,48,5,4,849,60,92,0
3,"No","Known","Suburban",842,64.81,55,0.25,7,0,9.7,31.3,0,48,2,2,740,32,26,1
7,"No","Known","Town",818,95.1,30,0,151,0,2.3,29.3,0,48,1,1,1463,48,46,0
0,"No","Unknown","Rural",2072,140.74,110,1.49,0,28.5,10.3,77,0.7,52,2,2,411,42,44,0
6,"Yes","Known","Suburban",938,112.34,95,4.21,0,22.9,14.7,53,0,48,1,1,142,38,38,0
6,"No","Known","Suburban",658,79.28,75,0.25,0,0,2.3,15.3,0,48,1,1,317,30,44,0
7,"Yes","Known","Suburban",81,30,30,0,0,0,0,1.3,0,52,2,2,876,50,46,1
6,"No","Known","Other",82,43.74,45,0,0,0,0.3,3.3,0,48,1,1,100,38,44,0
0,"No","Unknown","Other",108,40,40,0,0,0,2.7,8.3,0,48,1,1,1462,42,44,1
0,"No","Unknown","Town",598,58.38,73,0,14,0,1.7,13.7,0,48,1,1,911,42,44,1
7,"Yes","Known","Town",569,174.01,84,5.69,202,0,6,18,0.7,46,3,2,581,48,50,1
8,"No","Known","Other",1995,217.64,85,5.45,363,1.4,23,84.3,0,50,2,2,660,38,40,0
7,"No","Known","Other",457,69.61,40,0.25,76,4.5,2.3,23,0,46,1,1,310,54,44,0
6,"No","Known","Other",430,62.31,50,2.23,0,1,1,8.3,0,48,1,1,65,28,44,0
9,"Yes","Known","Suburban",1072,91.15,75,3.46,0,8.7,15,21.7,0,48,2,2,505,52,48,0
7,"No","Known","Other",33,26.73,25,0,3,0,2.3,3.3,0,46,1,1,1396,58,58,1
6,"No","Known","Town",247,36.34,30,2.48,7,1,2.7,21.3,0,52,1,1,-1,62,54,0
4,"No","Known","Suburban",187,57.59,65,0,0,0,1,10.7,0,52,2,2,194,42,42,0
7,"No","Unknown","Suburban",282,102.22,45,0.74,41,5.5,1,3.3,0,46,1,1,357,26,44,1
9,"Yes","Known","Suburban",148,37.6,45,0.5,0,2.1,0,5.3,0,52,1,1,130,48,46,0
0,"No","Unknown","Suburban",240,12.4,9,3.22,4,0,2,13,0.7,50,2,2,27,42,44,0
9,"Yes","Known","Suburban",69,53.24,60,0,0,0,1,3.3,0,50,2,2,197,60,60,1
7,"Yes","Known","Town",586,82.58,45,0.25,112,0,3.3,12.3,1,46,2,2,251,40,40,0
7,"No","Known","Other",339,117.21,43,0.5,6,2.2,5.3,49,1,50,1,1,72,40,44,1
5,"No","Known","Other",368,71.62,60,0,29,0,13.3,20.3,2,46,1,1,227,30,44,1
7,"Yes","Known","Suburban",116,37.19,30,0,3,0,0.7,5,0,50,1,1,750,46,58,0
6,"Yes","Known","Other",374,75.11,75,0,0,0,7.7,22.7,0.3,48,1,1,299,58,58,1
6,"No","Known","Other",75,37.61,38,0,0,0,1.3,19,0,46,1,1,261,58,44,0
9,"Yes","Known","Suburban",533,59.6,50,1.24,41,0,3.3,30.3,0,46,1,1,417,38,38,0
9,"Yes","Known","Suburban",1392,156.87,160,6.68,0,0.2,12,30.3,0,50,1,1,486,46,44,1
5,"No","Known","Other",79,15.56,10,0,0,5.4,2,9.3,0,52,3,2,367,48,48,0
0,"No","Unknown","Other",411,64.95,22,2.97,78,0,2.3,37.3,3,50,1,1,60,42,44,0
9,"Yes","Known","Suburban",660,92,61,0,91,0,8,25.7,0,46,2,2,91,40,44,0
5,"No","Known","Other",196,44.2,40,0,4,0.3,2.3,15,0,48,1,1,547,56,54,1
1,"No","Unknown","Other",1114,50.09,70,0,0,0.1,3.3,24.7,0.3,52,1,1,803,30,28,1
9,"Yes","Known","Suburban",185,118.5,120,8.91,0,0,3,10.3,0,48,2,2,506,48,46,0
8,"Yes","Known","Town",647,84.05,50,1.49,130,0,3.7,30.3,0,52,1,1,1554,54,52,0
0,"No","Unknown","Other",2445,80.3,75,0.25,4,0,4.7,193,0,46,2,2,362,42,44,0
9,"No","Known","Town",514,60.48,50,0.25,20,3.8,4,12,0,46,2,2,152,48,48,0
9,"No","Known","Town",169,89.94,95,0,17,0,3,14,0,45,4,4,228,56,54,0
9,"Yes","Known","Suburban",1155,102.47,110,0,0,0,14.3,59,0,52,3,3,631,42,42,0
0,"No","Unknown","Other",28,39.92,47,0.25,0,0,0.3,3,0,52,1,1,788,42,44,1
4,"No","Known","Suburban",96,28.75,30,0,0,0,3,6.7,0,45,1,1,1383,58,58,0
7,"Yes","Known","Town",400,45.85,18,3.22,68,0,2.7,26,0,45,2,2,158,34,34,0
0,"No","Unknown","Other",410,78.05,75,0.99,0,0,1.7,14,0,51,1,1,494,42,44,0
6,"No","Known","Suburban",565,79.56,40,0,158,0,6.3,11.7,0,49,1,1,1462,56,50,1
6,"Yes","Known","Other",644,77.34,78,0,0,0,24.3,13.7,0.7,47,2,1,237,32,32,0
6,"No","Known","Other",84,36.97,10,0,69,0,1.3,15.3,0.3,49,1,1,508,52,52,1
9,"Yes","Known","Suburban",353,51.99,53,1.49,8,0,11.3,9.7,0,49,1,1,309,52,48,0
3,"Yes","Known","Suburban",629,65.11,45,0.25,82,0,17.3,43,0,47,2,2,478,46,40,0
4,"No","Known","Other",68,34.26,40,0,0,0,0.7,2.7,0,45,1,1,149,26,24,0
5,"Yes","Known","Other",9,20.38,30,0,1,0,0.7,0.3,0,49,1,1,24,50,40,0
9,"No","Known","Other",532,80.39,80,7.92,0,1.9,3.7,7.7,0,45,1,1,445,32,44,0
6,"No","Known","Other",389,55.04,45,0,13,0,4.7,28.3,0,51,1,1,886,34,34,1
6,"Yes","Known","Suburban",600,81.87,48,0,92,2.6,5.7,16.7,2,47,1,1,160,36,32,0
8,"No","Known","Suburban",607,46.54,45,0,3,0,1.7,19.7,0,49,2,2,241,52,44,0
6,"No","Known","Other",760,90.72,95,0.25,20,0.5,5,42.7,0,51,2,2,366,50,44,0
3,"No","Unknown","Rural",78,40.35,50,0,0,0,0,0,0,45,1,1,239,66,44,0
7,"No","Known","Other",144,32.36,30,0,6,0.2,0.7,11.7,0,47,1,1,921,32,32,0
5,"No","Known","Rural",730,99.48,60,5.69,146,0,4,61,0,49,1,1,417,52,44,1
0,"No","Unknown","Other",392,74.44,50,0.99,10,0,3.7,14.3,0,47,2,1,1377,42,44,0
3,"No","Unknown","Other",124,32.23,30,0.25,4,0,3.7,19.3,0,45,1,1,271,54,20,0
7,"Yes","Known","Suburban",238,131.07,12,0.74,134,0,1.7,29,0,45,1,1,83,44,44,0
6,"No","Known","Other",295,37.02,30,0.5,11,0,7,3,0,47,1,1,538,30,44,1
0,"No","Unknown","Rural",28,30.34,40,0.25,0,0,0,2.7,0,51,1,1,234,42,44,0
7,"No","Known","Town",611,73.19,64,2.48,18,0,5.3,13.7,0.7,49,1,1,82,38,38,0
9,"Yes","Known","Suburban",368,66.29,60,1.98,0,4.3,6.3,12.7,0,51,4,3,378,56,54,0
2,"No","Known","Other",623,35.19,45,0,0,0,4.3,8,3.3,49,1,1,251,42,44,0
3,"No","Unknown","Other",1428,218.86,120,22.52,234,4.3,31.7,152.7,0,49,2,2,91,26,44,0
0,"No","Unknown","Suburban",2509,144.56,59,4.21,314,1.7,4.7,44.3,5,51,1,1,337,42,44,0
9,"Yes","Known","Suburban",83,60.55,25,0.25,52,0,2.3,6.3,1.3,45,1,1,89,46,48,0
3,"No","Unknown","Other",626,73.47,50,1.24,47,0,7.3,35,1,45,2,2,52,32,44,0
9,"Yes","Known","Suburban",1,11.62,11,0,0,0,0,0.7,0.7,45,3,3,812,58,60,1
0,"No","Unknown","Suburban",934,127.93,67,2.97,150,0,8.7,51,14.3,47,1,1,93,42,44,0
7,"No","Known","Other",167,46.75,45,0,0,0,0.3,2,1,47,1,1,401,30,44,0
0,"No","Unknown","Other",586,61.88,50,0.25,32,0,29,65.7,3.3,45,3,2,694,42,44,0
7,"No","Known","Suburban",24,10.56,10,0.25,0,0,0,1,0,45,2,2,1367,58,52,0
7,"No","Known","Suburban",311,50.6,50,0,0,0,5.3,28,0,45,5,2,800,30,44,0
0,"No","Unknown","Other",1152,98.16,90,8.17,0,0,5.7,21,0,49,1,1,132,42,44,0
9,"No","Known","Suburban",39,30.19,30,0,0,0,0.3,4,0,51,1,1,1140,46,44,0
8,"No","Unknown","Other",815,105.57,70,3.46,44,17.1,13.3,16.7,0.7,45,1,1,552,36,44,0
4,"Yes","Known","Other",1563,222.69,64,3.71,359,0.1,31.3,296.7,19.3,45,1,1,41,70,44,0
6,"Yes","Unknown","Suburban",785,83.46,75,2.48,0,0,0,0,0,45,1,1,115,38,44,0
5,"No","Unknown","Other",3626,208.28,105,0.25,817,0,0,0,0,47,1,1,189,30,24,0
9,"Yes","Known","Other",490,66.39,55,0.25,2,0,0.7,26.7,1.3,47,1,1,123,44,48,1
6,"No","Known","Other",1179,127.59,70,0,178,2,7,35.3,0,51,2,2,71,40,44,0
3,"No","Known","Other",70,31.41,30,0,0,1.2,1.3,11,0,45,1,1,448,44,42,0
1,"No","Known","Other",1298,120.42,41,0,101,3.9,36.7,125.3,5.3,49,1,1,48,28,38,0
6,"No","Known","Suburban",892,35.24,45,0.25,0,0,8,23.3,3,49,1,1,411,52,44,0
4,"Yes","Known","Suburban",615,191.79,50,0,63,0,7.7,199.3,9,47,2,1,32,22,22,0
7,"Yes","Known","Suburban",944,36.39,45,0,4,0,5.7,102,6.7,51,1,1,6,50,50,0
9,"Yes","Known","Other",1288,80.05,75,0,26,0,31,37.3,5.3,51,2,2,746,44,44,0
6,"Yes","Known","Other",881,85.17,75,3.46,14,0.7,5.7,2,6.7,49,1,1,407,42,40,0
7,"No","Known","Town",648,74.89,70,0.5,1,0.9,52,35.7,0,47,1,1,17,58,56,1
5,"No","Unknown","Other",817,150.5,40,0,285,0.7,7.3,78.7,0,47,3,2,298,44,38,0
7,"No","Known","Other",274,75.67,75,0,0,0,1,0,0,45,1,1,370,46,40,0
9,"No","Known","Suburban",107,29.99,40,0,0,0,2.7,7.7,0,47,1,1,263,34,36,0
0,"No","Unknown","Suburban",1996,143.91,75,1.24,253,0.8,17,88.3,1.7,49,2,2,176,42,44,1
6,"No","Known","Other",122,31.57,17,0,40,0,2.3,8.3,0,45,1,1,1356,56,52,0
9,"Yes","Known","Suburban",138,38.13,30,0,23,0,2.3,4.3,0,49,1,1,1464,52,44,1
4,"No","Unknown","Town",46,32.89,37,0,0,0.5,0.7,1.7,0,47,1,1,908,46,44,0
8,"Yes","Known","Other",1148,132.46,105,3.46,88,1.1,4.7,35.3,10.7,49,3,2,27,32,38,0
6,"No","Known","Other",2,50.07,44,0,0,0,0,0,0,45,1,1,863,34,44,0
2,"No","Known","Other",939,60.19,70,1.49,40,0,47.3,81,20,47,1,1,54,42,72,0
6,"No","Known","Other",811,82.01,48,0.5,126,0,0.7,58.3,0,45,1,1,627,46,46,0
4,"Yes","Known","Town",564,46.85,41,0,24,0,1.3,7,0,51,1,1,363,34,32,1
9,"No","Known","Suburban",49,27.98,17,0.25,0,8.2,2,4.3,0,44,1,1,677,56,56,1
6,"No","Known","Rural",2433,178.4,86,6.68,418,0,26.3,120,0,44,1,1,10,26,24,1
2,"No","Known","Other",1938,177.48,75,0,84,7.9,8.3,93.3,0,48,1,1,71,38,44,0
6,"No","Known","Suburban",70,29.99,30,0,0,0,0.7,7.7,0,50,1,1,1109,40,40,1
9,"No","Known","Town",2,31.02,40,0,0,1,0,0,0,46,1,1,697,62,64,1
0,"No","Unknown","Other",904,50.99,60,0.25,2,0,35.7,32.3,1.3,48,6,3,121,46,44,1
7,"Yes","Known","Town",280,34.19,36,0,0,0,0,9,0,50,2,1,111,36,38,0
0,"No","Unknown","Town",121,42.44,40,0,0,0,2.3,6.7,0,46,2,1,482,42,44,0
7,"Yes","Known","Suburban",559,73.45,50,0.5,75,0,2,23.3,0.3,44,1,1,485,34,34,0
4,"No","Known","Other",114,30.86,25,0.74,13,0,0.3,5.7,0,44,1,1,1157,26,44,1
9,"No","Known","Suburban",148,36.88,30,0.5,0,7.9,0,2.3,0,50,1,1,781,46,60,1
0,"No","Unknown","Other",421,35.24,45,0.25,0,0,10.7,14,6.7,46,4,3,318,42,44,0
9,"Yes","Known","Other",20,26.94,25,0,7,0,0,1.3,0,48,1,1,1455,52,48,1
0,"No","Unknown","Other",246,71.5,75,0.25,0,0,4,4.7,0,50,4,3,632,42,44,1
5,"No","Known","Other",114,51.22,50,0.74,0,0,0.3,10.7,0,44,1,1,1346,42,44,1
2,"Yes","Known","Other",9,33.52,30,0,0,0,0,0,0,44,1,1,1346,44,44,0
9,"Yes","Known","Suburban",19,10.1,10,0,0,0.1,0.3,6.3,0,46,1,1,1406,50,46,0
6,"No","Known","Town",11,17.14,17,0,0,0,0.7,16.3,0,44,1,1,1344,80,80,0
8,"No","Unknown","Suburban",181,28.89,15,0,0,2.5,2.3,4,0,50,1,1,781,30,44,0
6,"No","Known","Suburban",96,31.48,30,1.49,0,0,1.3,9,0,50,2,2,702,46,44,0
9,"No","Known","Suburban",28,17.62,17,0,0,0.3,0,0.7,0,50,3,2,1037,56,54,0
7,"Yes","Known","Suburban",36,32.81,32,0.25,0,0,0,6.3,0,48,2,2,1394,42,42,0
6,"No","Known","Suburban",19,30,30,0,0,0,0,2.3,0,46,1,1,1405,52,50,0
8,"No","Known","Suburban",324,64.17,30,0,80,0,9,22.3,0.7,48,2,2,457,40,44,0
7,"No","Known","Other",1368,160.95,77,16.83,264,0,11.3,85,2.7,44,2,2,336,42,44,0
6,"No","Known","Suburban",25,29.99,30,0,0,0,0,1,0,46,1,1,1404,52,64,1
4,"No","Unknown","Other",203,88.5,88,0.5,0,0,2.7,14.7,0,46,2,1,405,52,44,1
7,"No","Known","Other",3459,258.39,150,0.25,421,2.6,32.7,13.7,0.7,44,1,1,150,26,44,1
2,"No","Unknown","Other",183,30.82,30,0,0,0,5,26.3,0,46,2,1,1230,40,44,1
3,"No","Known","Other",5053,291.26,210,7.67,561,12.1,70.3,227.7,2,48,2,1,126,30,44,0
