"IncomeGroup","ChildrenInHH","Homeownership","PrizmCode","MonthlyMinutes","MonthlyRevenue","TotalRecurringCharge","DirectorAssistedCalls","OverageMinutes","RoamingCalls","DroppedCalls","UnansweredCalls","CustomerCareCalls","MonthsInService","UniqueSubs","ActiveSubs","CurrentEquipmentDays","AgeHH1","AgeHH2","Churn"
6,"No","Known","Rural",192,51.93,14,0.5,0,42.1,0,3.3,6.3,17,1,1,492,34,28,0
7,"No","Known","Suburban",114,34.09,40,0,0,0.1,1.3,16.3,1.3,14,1,1,388,46,46,0
4,"No","Unknown","Other",1399,172.96,30,0,394,0,28.7,4.3,12.7,29,1,1,331,22,44,0
6,"No","Known","Other",281,38.23,45,0.25,0,0,1.3,12,2,32,1,1,255,36,76,0
3,"No","Known","Other",1014,140.53,50,0,302,0,29,107,2,22,1,1,397,34,44,0
5,"No","Unknown","Other",1226,37.04,36,0,4,0,9.3,71,1.7,8,1,1,215,42,44,0
9,"No","Known","Suburban",540,54.24,60,0.25,0,0,4.7,74.7,1.3,9,2,1,34,44,42,0
0,"No","Unknown","Suburban",143,32.62,30,0,8,0,2,12.7,0,15,1,1,453,42,44,0
6,"No","Known","Town",250,43.23,32,0,24,0,0,12,0,16,2,2,352,62,56,0
0,"No","Unknown","Other",1106,107.63,110,2.48,15,0,14.3,85.7,4.7,18,1,1,516,42,44,0
9,"Yes","Known","Suburban",283,54.54,60,0,10,0.2,1.3,11,0,23,1,1,475,54,50,0
0,"No","Unknown","Suburban",480,37.55,10,1.24,30,0.3,3,38.3,0,11,2,2,348,42,44,0
8,"No","Known","Other",396,52.07,60,1.98,0,0,3,28.7,0,13,1,1,212,42,44,0
0,"No","Unknown","Suburban",677,39.54,45,0,13,0,2.7,35.3,3.7,11,2,2,310,42,44,0
5,"No","Known","Town",245,49.71,40,0.5,44,0,0,0,0,13,1,1,392,28,44,0
7,"No","Known","Town",116,31.59,40,0,0,1.3,7.3,16,0,11,1,1,348,66,64,0
7,"No","Unknown","Other",1485,113.7,85,3.71,136,0,14,25.3,2,26,1,1,497,38,44,0
6,"No","Known","Other",470,41.88,36,0,25,0,6.7,19,0,27,1,1,86,26,44,0
0,"No","Unknown","Other",372,47.95,40,0.74,38,0,6.7,48.7,0.7,12,3,3,18,42,44,0
4,"No","Known","Other",1399,85.28,70,0,86,0,105,141,4.3,13,1,1,152,24,44,0
5,"Yes","Known","Town",356,37.73,44,0.25,9,0,0,17.7,0,12,1,1,353,48,52,0
8,"No","Known","Other",256,36.59,41,0.25,0,0,1.7,4.7,3.7,10,2,2,299,22,44,0
9,"No","Known","Town",545,50.48,60,0.5,0,0,2.3,8,1.3,8,1,1,246,42,44,0
0,"No","Unknown","Other",1457,48.27,45,0.25,37,0,9.7,36,6.7,12,7,1,347,42,44,0
7,"No","Known","Town",1357,50.44,60,0,0,0,3,21.3,0.3,7,1,1,208,42,44,0
3,"No","Unknown","Suburban",514,78.5,68,0.25,33,1.6,12.7,43,2.7,24,1,1,724,38,44,0
9,"No","Unknown","Town",937,35.23,48,0.25,0,2.4,18.3,26.7,2,31,1,1,64,60,44,0
6,"No","Known","Rural",57,30.24,40,0.25,0,0,0,0,0,10,1,1,316,44,40,0
0,"No","Unknown","Other",253,35.69,35,0,0,0,8.7,28.7,0,22,1,1,671,42,44,0
9,"No","Known","Other",102,35.57,45,0,0,0.6,0,2.3,0,37,2,2,196,52,54,0
0,"No","Unknown","Other",994,43.99,40,0,0,0,12.7,136.7,6.7,11,1,1,193,42,44,0
5,"No","Unknown","Other",594,73.45,42,1.49,91,0,11,41.3,1.3,7,1,1,188,40,38,0
9,"No","Known","Suburban",434,40.28,55,2.48,20,0,10,19.3,0,7,1,1,206,42,44,0
9,"No","Known","Suburban",528,88.07,60,4.21,48,9.9,6.7,28,0,13,1,1,52,44,44,0
4,"No","Unknown","Town",1608,102.23,60,3.71,162,0,4.3,134.3,9.3,15,1,1,357,36,68,0
4,"No","Known","Other",356,41.26,45,0.5,14,0.2,3.7,19,0,8,1,1,244,30,30,0
6,"No","Known","Suburban",829,50.12,45,0.5,42,0.1,1,106.3,0.3,11,1,1,312,42,42,0
4,"No","Known","Rural",711,81.41,45,0.25,120,0,4.3,18.3,4.7,13,1,1,377,58,58,0
6,"No","Known","Other",412,34.99,45,0,0,0,1.3,8,0,20,1,1,583,72,62,0
7,"Yes","Known","Town",240,41.22,44,0,8,0.1,8,18.7,2.3,7,1,1,183,48,42,0
8,"Yes","Known","Other",32,24.27,30,0,0,0,2,2.7,0,15,1,1,459,60,30,0
0,"No","Unknown","Town",273,40.34,40,0.25,0,0.1,0,0,0,43,1,1,305,42,44,0
5,"No","Known","Other",1010,73.47,79,0,2,0.2,2.7,32,0,16,2,2,150,36,34,0
0,"No","Unknown","Other",911,105.17,95,1.73,55,0.6,4.3,46,1.7,14,1,1,199,42,44,0
6,"Yes","Known","Suburban",349,50.34,50,0.25,0,0,0.7,20,2.3,22,1,1,174,50,48,0
5,"No","Known","Suburban",257,30,30,0,0,0,9,0,0,27,2,2,634,44,42,0
0,"No","Unknown","Town",12,33.51,30,0,0,0,1,0.3,0,17,2,2,502,42,44,0
0,"No","Unknown","Rural",1696,144.94,70,2.23,276,0,0.7,109.3,27.3,12,1,1,194,42,44,0
3,"No","Unknown","Other",649,79.66,47,0.99,100,0,4.7,52.3,4.7,19,1,1,256,40,38,0
0,"No","Unknown","Other",836,145.7,50,0.25,312,0,16,33.7,0,16,1,1,496,42,44,0
0,"No","Unknown","Town",336,56.49,80,0,0,0,2.3,7,0,8,2,2,242,42,44,0
5,"No","Known","Other",1077,37.06,45,0.5,4,0,22.3,36.7,9.3,13,1,1,367,56,44,0
7,"No","Known","Suburban",48,34.99,45,0,0,0,2,2.7,0,9,1,1,235,58,54,0
8,"No","Known","Town",68,40.48,50,0.5,0,0,2,7.3,0.3,17,1,1,508,42,44,0
7,"No","Known","Other",498,50.6,60,0,0,0.2,3.3,46.3,0,11,1,1,326,46,44,0
6,"Yes","Known","Other",422,81.19,28,0,171,0,1.7,31.7,4,12,1,1,340,24,22,0
6,"No","Known","Suburban",242,58.86,30,0,79,1.2,5,1,0,26,2,1,769,26,50,0
7,"Yes","Known","Rural",386,34.99,45,0,0,0,1.3,97,1,12,2,2,360,44,38,0
4,"Yes","Known","Town",63,51.51,60,0,0,0,2,6,0,14,3,3,429,48,42,0
5,"No","Known","Suburban",197,30.98,30,0.99,0,0,6.7,15.3,0,22,2,1,54,44,42,0
0,"No","Unknown","Other",663,90.36,38,0.25,156,0,2.7,27,0.3,7,1,1,205,42,44,0
6,"Yes","Known","Suburban",516,55.51,50,0.25,30,0.3,2.7,28,0,54,1,1,45,48,44,0
9,"No","Known","Other",276,10.7,10,0,4,0,5,62,0,28,2,2,841,50,52,0
0,"No","Unknown","Suburban",674,118.71,58,4.46,189,0.1,1.3,18.7,0,7,1,1,219,42,44,0
6,"No","Known","Suburban",1092,65.67,60,0.99,37,0,18.7,170,0.7,42,1,1,687,60,44,0
8,"Yes","Known","Other",305,13.6,10,2.48,0,0,6.3,15.7,5.7,14,3,2,437,38,38,0
6,"No","Known","Other",122,31.57,17,0,40,0,2.3,8.3,0,45,1,1,1356,56,52,0
6,"No","Unknown","Other",267,31.65,30,0,4,0.2,2.3,22.7,0.3,28,1,1,493,28,24,0
7,"No","Known","Other",814,107.38,70,4.7,50,21.4,5.3,45.7,3.7,8,1,1,177,32,44,0
0,"No","Unknown","Suburban",442,57.38,40,1.24,72,0.8,0,0,0,14,1,1,425,42,44,0
0,"No","Unknown","Other",414,54.49,50,0,0,0,11.7,8,1,13,1,1,39,42,44,0
0,"No","Unknown","Suburban",1444,94.85,85,8.66,28,0,37.7,2,0.3,48,2,2,573,42,44,0
0,"No","Unknown","Other",1842,61.77,49,0.74,55,0,18.3,66.3,19.7,7,1,1,201,42,44,0
4,"No","Known","Suburban",1036,167.2,70,1.49,74,0,13.7,44,2.3,32,1,1,222,38,38,0
0,"No","Unknown","Other",1532,84.47,40,0.5,104,0,2,45.3,8.3,15,1,1,430,42,44,0
0,"No","Unknown","Suburban",596,18.44,10,0,26,0.6,3.7,74.7,0,9,2,2,265,42,44,0
6,"No","Known","Other",598,60.15,70,0.99,13,0,5.7,73.7,1,16,1,1,20,34,34,0
7,"No","Unknown","Other",25,50.25,50,0.25,0,0,0.3,3.3,0,24,1,1,723,44,44,0
0,"No","Unknown","Town",720,94.36,55,2.48,134,0,43,86.3,1.7,10,1,1,292,42,44,0
0,"No","Unknown","Suburban",188,29.77,36,0.99,0,0,4.7,7,0,35,1,1,340,42,44,0
9,"No","Known","Suburban",166,35.34,45,0.25,0,0,2.7,29.3,0,20,2,2,341,32,54,0
0,"No","Unknown","Other",228,47.75,50,0.25,0,0,0,14.7,0,35,2,1,1040,42,44,0
6,"No","Known","Other",46,30.75,30,0.5,0,0,1,3.3,0,19,1,1,521,74,44,0
9,"No","Known","Town",574,33.15,10,0.99,42,3.2,3,19.7,0,23,2,2,282,30,32,0
0,"No","Unknown","Other",441,45.08,52,0.25,0,0,19,10,0,17,2,1,498,42,44,0
0,"No","Unknown","Other",1392,88.24,95,0,0,0,0.7,10.7,0,20,1,1,239,42,44,0
4,"No","Known","Town",990,34.99,45,0,0,0,0,0,0,10,1,1,295,32,44,0
0,"No","Unknown","Other",544,39.82,40,0,0,0,7.7,22,10,12,1,1,351,42,44,0
0,"No","Unknown","Other",393,96.81,30,0,118,0,4,19.7,3,31,3,2,183,42,44,0
0,"No","Unknown","Other",386,56.92,45,3.71,29,6.3,1.3,10,1.3,7,2,1,206,42,44,0
9,"No","Known","Suburban",82,39.99,50,0,0,0,0,3,0,13,1,1,370,32,34,0
6,"No","Known","Other",176,35.03,45,0,0,0,4.3,2.7,1.3,26,2,2,398,60,44,0
3,"No","Unknown","Other",643,121.23,45,1.98,241,0,7,89.3,4.7,12,1,1,344,58,44,0
0,"No","Unknown","Other",603,69.09,37,0,80,4.8,2,34.7,0,11,1,1,329,42,44,0
5,"No","Known","Rural",257,38.89,45,0,4,2.5,1.3,4,0,20,2,1,580,54,44,0
9,"Yes","Known","Suburban",1428,135.45,20,5.69,210,25.5,19.7,54.7,0,8,5,4,229,42,42,0
8,"No","Known","Suburban",111,40.17,30,0,11,0,11.7,8.3,0,26,1,1,782,42,44,0
0,"No","Unknown","Town",936,74.99,87,0,0,0,2.3,19,0.3,31,1,1,716,42,44,0
7,"No","Known","Other",658,40.98,45,0,49,0,12.7,20,2.3,17,2,2,526,26,44,0
9,"No","Known","Town",226,28.49,40,0,0,0,0,6.3,0,13,2,2,369,58,54,0
0,"No","Unknown","Other",308,45.11,45,1.98,23,0,2.3,10.3,0,12,2,2,345,42,44,0
9,"Yes","Known","Suburban",638,18.5,10,5.94,0,0,10.7,81.3,0.3,16,4,3,479,58,44,0
6,"No","Known","Other",304,36.65,40,5.69,3,0,1.7,3.3,0,14,1,1,283,82,78,0
0,"No","Unknown","Other",798,74.35,69,1.73,38,1.4,8,53,0,20,1,1,447,42,44,0
7,"No","Known","Town",171,35.7,45,0,0,0.7,0.7,8.7,0.3,33,1,1,529,66,64,0
3,"No","Known","Other",461,31.68,40,0,0,0,0.3,7.7,0.7,12,1,1,350,38,44,0
2,"No","Unknown","Suburban",56,29.99,40,0,0,0,0.3,4.7,0,10,2,2,155,22,44,0
7,"Yes","Known","Suburban",27,18.39,17,0,0,0.7,0.7,2,0,24,1,1,742,58,56,0
0,"No","Unknown","Town",159,50.8,16,0.5,0,0,13.3,30.7,0.7,8,1,1,222,42,44,0
6,"No","Known","Other",1385,173.34,85,21.04,256,0,6.3,106,1,25,6,4,259,42,44,0
0,"No","Unknown","Town",535,80.94,40,10.39,111,0,4.3,24.3,0,11,1,1,276,42,44,0
6,"No","Known","Suburban",82,34.25,40,0.99,0,0,0.3,2.3,0,13,1,1,406,44,44,0
4,"No","Known","Other",158,46.22,55,1.73,0,2,0,13.7,0.3,9,1,1,264,58,44,0
7,"No","Known","Other",576,54.85,60,4.7,0,0.2,5,23,0,11,1,1,61,42,44,0
1,"No","Known","Other",284,50.51,30,0,48,0,2.3,16.3,5,28,1,1,356,32,44,0
3,"Yes","Known","Town",206,38.46,45,0.5,8,0,3.3,14,0,9,1,1,271,30,30,0
7,"No","Known","Suburban",54,30.43,30,0,0,0.2,0,0,0,17,1,1,524,56,44,0
4,"No","Known","Suburban",6,13.6,13,0.25,0,0,0,3.7,0,11,2,1,336,52,44,0
6,"Yes","Known","Other",626,50.2,45,1.73,38,0,5,31.7,0,11,1,1,305,42,44,0
0,"No","Unknown","Other",1064,133.24,45,0,270,0,11.7,74.7,13.3,11,1,1,340,42,44,0
6,"No","Known","Suburban",46,30.26,40,0,0,0,0,0,0,8,1,1,236,34,76,0
7,"No","Unknown","Town",404,45.34,45,0.25,40,0,2.3,49,3,7,1,1,212,42,44,0
9,"No","Known","Other",163,55.48,30,0.74,55,0,0,0,0,22,4,2,655,48,44,0
7,"Yes","Known","Suburban",9,16.99,17,0,0,0,0,0,0,33,1,1,1000,40,70,0
0,"No","Unknown","Suburban",2408,134.68,85,5.94,163,0.4,14,75.7,9.3,12,1,1,66,42,44,0
8,"Yes","Known","Other",243,59.99,70,0,0,0,2.3,11.7,0,19,3,3,233,52,44,0
0,"No","Unknown","Suburban",94,23.46,22,0,3,0,2.7,8.3,0,20,1,1,530,42,44,0
0,"No","Unknown","Other",356,32.79,40,0,6,0.5,9,37.7,0,14,1,1,418,42,44,0
4,"No","Unknown","Other",1427,125.28,101,8.91,40,0,4,145.7,12.7,7,1,1,43,38,30,0
4,"No","Known","Town",45,29.64,17,0,23,0,0,1.7,0,24,1,1,722,30,28,0
0,"No","Unknown","Other",692,43.41,52,0,16,0.1,4,15.7,0,7,2,2,208,42,44,0
5,"No","Known","Suburban",325,33.51,40,0,0,0,3,7.3,0,11,2,2,319,48,48,0
0,"No","Unknown","Other",389,34.5,40,0,12,0.3,9.7,37,0,16,2,2,464,42,44,0
1,"No","Known","Town",1023,34.99,45,0,0,0,0,0,0,14,1,1,400,30,44,0
7,"No","Known","Town",37,26.68,20,0.25,14,0.6,0,6.3,0.3,17,2,1,520,38,40,0
4,"No","Unknown","Town",1308,103.12,60,5.45,109,4.2,24,63,3.3,14,1,1,416,48,56,0
6,"No","Known","Town",90,30.24,30,0.25,0,0,0,10,0,30,1,1,223,58,58,0
0,"No","Unknown","Other",937,81.93,60,0.99,55,0.2,24.7,28.3,1.3,12,1,1,20,42,44,0
3,"No","Unknown","Other",164,30.39,30,0,0,0,0.7,26.3,1,21,1,1,609,32,44,0
1,"No","Known","Other",1691,118.52,60,0.25,196,3.2,2.3,84.3,13,9,1,1,266,22,44,0
3,"Yes","Known","Other",1568,86.37,60,3.96,100,0,10.3,78.3,18,10,1,1,160,26,28,0
0,"No","Unknown","Town",1174,132.54,160,6.93,0,1.9,23,31.7,0,37,3,2,40,42,44,0
3,"Yes","Known","Other",3336,142.19,141,1.49,22,0,96.7,323.7,5,11,1,1,7,60,44,0
0,"No","Unknown","Other",254,35.73,45,0.25,1,0,3,35,0,7,1,1,209,42,44,0
2,"No","Known","Other",82,32.32,30,0.25,0,0.7,1,6,0,24,1,1,739,42,36,0
0,"No","Unknown","Other",602,49.64,45,0,42,0,5,34.7,0,12,2,1,351,42,44,0
7,"No","Known","Town",1996,275.43,75,3.71,741,0,5.3,26.7,0,16,1,1,53,44,46,0
4,"No","Known","Other",554,64.75,70,0,0,1.5,6.7,24,0,25,1,1,269,30,44,0
7,"No","Known","Suburban",1280,154.6,75,4.95,262,5.3,11.3,41.3,1,23,2,1,514,32,28,0
6,"No","Known","Suburban",3,20.17,20,0,0,0,0,1,0,19,1,1,579,30,68,0
6,"Yes","Known","Town",42,33.23,30,0.25,0,0,0,1.7,0,27,2,1,813,52,28,0
9,"No","Known","Town",271,48.88,55,0.74,4,1.9,5,23.7,1,11,1,1,314,34,32,0
8,"No","Known","Other",340,26.61,10,0.25,58,0.7,9,14.3,0.3,7,2,2,54,42,44,0
0,"No","Unknown","Other",822,39.99,50,0,0,0,12,52,2.3,8,1,1,134,42,44,0
3,"Yes","Known","Other",19,15,15,0,0,0,0.3,1,0,41,1,1,181,66,64,0
7,"No","Known","Town",227,38.88,45,1.98,4,0.7,1,8.3,0,53,1,1,217,30,44,0
6,"No","Known","Town",574,63.26,72,1.73,12,0,1.7,14.3,0,23,2,2,692,30,44,0
7,"No","Known","Other",265,78,43,0,0,0,1,18,7,8,1,1,52,42,44,0
0,"No","Unknown","Other",1186,76.19,70,0,99,0,14,65.3,8.7,6,1,1,196,42,44,0
4,"No","Known","Other",272,46.81,55,0.25,4,0,0,13.3,0,23,1,1,671,30,32,0
6,"No","Known","Other",694,63.84,60,0.5,28,2.1,12.7,76,1,18,1,1,88,36,44,0
9,"No","Known","Suburban",628,55.95,60,0.5,14,0,12,0.3,1.3,13,1,1,369,30,32,0
6,"No","Known","Town",1250,78.19,50,0.5,126,0,8.3,30.3,1.3,26,1,1,132,54,44,0
5,"No","Known","Other",696,57.63,50,1.49,20,0,25.3,115.3,1,19,1,1,30,30,24,0
6,"No","Known","Other",729,65.45,50,2.72,42,1,14,42,2.3,12,1,1,346,80,44,0
7,"No","Known","Other",136,34.99,45,0,0,0,1.3,25,0,7,1,1,185,42,44,0
3,"No","Unknown","Suburban",284,30.48,40,0.5,0,0,0.7,12,0,11,1,1,328,28,20,0
3,"No","Known","Other",274,31.32,30,0,4,0.1,0.7,7,3.7,30,1,1,724,26,44,0
0,"No","Unknown","Other",186,54.76,50,0.99,0,3.8,0.3,13,0,20,2,1,447,42,44,0
0,"No","Unknown","Other",865,64.04,60,0,36,0,0,0,0,27,1,1,328,42,44,0
0,"No","Unknown","Suburban",1032,50.74,39,0,26,0,10.7,20.3,2,23,1,1,92,42,44,0
6,"Yes","Known","Suburban",285,39.89,35,0.74,0,0,4.3,15.3,0,22,1,1,672,50,50,0
0,"No","Unknown","Other",144,39.99,50,0,0,0,1,7.3,0,11,2,2,304,42,44,0
6,"No","Known","Suburban",54,31.43,30,0,0,0,0.3,0.3,0,14,1,1,422,28,44,0
7,"Yes","Known","Suburban",428,84.74,50,0.25,52,3.4,7,5.7,0.3,25,1,1,77,46,46,0
8,"Yes","Known","Suburban",1412,180.81,75,2.97,389,1.6,18.3,78.3,1,47,2,1,105,34,34,0
6,"No","Known","Other",60,32.58,30,0,0,0,0,0.7,0,17,1,1,68,52,44,0
7,"No","Known","Other",524,62,60,0.25,1,0.3,6.3,1.3,0,13,4,2,384,40,44,0
9,"Yes","Known","Suburban",297,77.66,30,0.25,136,0,2,21.7,0,28,5,4,828,52,48,0
1,"No","Unknown","Other",270,39.23,40,1.24,0,0,3,27.3,0.7,12,1,1,363,36,44,0
7,"No","Known","Suburban",431,51.28,50,0.99,0,0,9,28.3,0,31,2,1,667,54,32,0
9,"No","Known","Suburban",862,98.86,70,1.49,97,1.3,19.7,32,0,19,5,4,302,48,46,0
7,"Yes","Known","Town",1141,150.36,75,5.2,0,0,15.3,102,0,53,2,2,720,40,48,0
0,"No","Unknown","Other",308,39.98,45,0,14,0,0,0,0,10,1,1,310,42,44,0
4,"No","Known","Other",65,23.92,24,0,15,0,0.3,1,0,16,1,1,485,62,62,0
9,"Yes","Known","Rural",514,38.63,30,0.25,23,0,10.7,27,0,16,1,1,35,54,42,0
7,"No","Known","Suburban",546,67.71,48,7.92,59,0,3.3,12.3,0.3,14,1,1,440,50,50,0
0,"No","Unknown","Other",38,20.17,20,0,0,0,0.7,2.7,0,23,1,1,712,42,44,0
5,"Yes","Known","Suburban",158,11.05,10,0,7,0,0,8.7,0,25,3,3,748,44,48,0
5,"Yes","Known","Suburban",2108,97.36,79,1.24,66,0.2,23,122.7,19.3,8,1,1,236,30,32,0
3,"Yes","Known","Suburban",325,41.77,55,2.48,0,0.2,13.3,19.3,1.7,7,1,1,226,42,40,0
1,"No","Known","Other",960,50.11,52,1.24,33,0,5.3,19.7,0,14,1,1,438,26,44,0
9,"Yes","Unknown","Town",318,29.25,30,0.5,0,0,4,4,0.7,19,4,2,572,40,48,0
6,"No","Known","Rural",721,110.8,50,3.22,139,15.3,11.3,100.3,0,22,2,2,662,50,44,0
0,"No","Unknown","Other",546,30.25,40,0,0,0.3,2,7.3,3.3,16,1,1,201,42,44,0
6,"No","Known","Other",314,54.14,45,0.25,54,0,1.3,5.3,0,21,2,2,259,48,44,0
0,"No","Unknown","Other",1648,148.47,111,16.34,86,0,17,61.7,0,33,1,1,149,42,44,0
5,"Yes","Known","Other",490,51.09,50,0.99,0,0,9.3,25.3,0,15,1,1,441,42,22,0
0,"No","Unknown","Other",160,41.88,30,0,13,0,1,8,0,25,1,1,128,42,44,0
9,"No","Known","Suburban",20,28.74,30,0.25,0,0,2.7,3,0,28,2,1,825,60,58,0
4,"No","Known","Town",78,32.99,30,0,0,0,1.3,2.3,0,18,1,1,542,44,44,0
7,"No","Known","Suburban",84,30.24,30,0.25,0,0,0.7,1,0,23,1,1,273,52,30,0
8,"No","Known","Other",363,49.04,30,1.98,49,0,7.7,0.3,0,21,1,1,155,40,44,0
6,"No","Known","Suburban",204,51.48,40,1.49,7,0,1.3,11,0,11,1,1,314,38,44,0
6,"No","Known","Other",495,50.88,45,0.25,22,6.8,27.3,4,0,8,1,1,241,42,44,0
9,"No","Unknown","Suburban",753,78.48,75,0.5,0,0,8.7,31.3,0.3,46,1,1,115,42,44,0
5,"Yes","Known","Suburban",69,62.42,80,0,0,0.3,1,9.3,0,9,3,3,264,52,44,0
8,"No","Known","Suburban",1621,82.72,90,4.21,0,1.1,51.7,103.7,15.3,9,1,1,88,46,22,0
0,"No","Unknown","Other",246,45,50,0,0,0,1.3,16.7,0,22,1,1,348,42,44,0
6,"No","Unknown","Other",382,77.86,82,0,0,5.7,5.3,21.7,0,15,1,1,443,32,44,0
4,"No","Known","Other",167,55.45,50,1.98,0,3.5,1.7,7.7,0,24,2,2,718,54,44,0
8,"No","Known","Other",1139,101.51,50,0,134,11.6,9.3,35,1.3,15,1,1,445,56,58,0
9,"No","Known","Other",1182,77.47,85,1.98,16,0,7,33,0,22,1,1,668,50,62,0
5,"No","Known","Suburban",448,70.71,30,1.24,112,0.1,5.7,20,4.7,24,1,1,722,26,30,0
6,"Yes","Unknown","Suburban",1184,84.38,38,4.7,57,0.3,6.7,71.7,0.7,23,1,1,81,54,52,0
7,"No","Known","Town",128,21.44,17,3.46,0,0.8,2.7,18.3,1.3,17,1,1,515,44,54,0
0,"No","Unknown","Other",474,50.48,50,0.5,2,0,10.7,45,8,24,1,1,712,42,44,0
1,"No","Known","Other",995,111.54,60,0.25,153,0,6,81.3,0.7,19,3,2,571,38,44,0
0,"No","Unknown","Other",172,48.45,30,0.25,51,0,3,2.3,0,19,1,1,587,42,44,0
4,"No","Known","Other",2065,68.04,50,0.25,44,0,1.3,13,0,19,1,1,281,32,44,0
6,"No","Known","Other",406,66.55,34,0.74,115,0,2.3,4,2,8,1,1,244,42,44,0
1,"Yes","Known","Other",1276,98.84,55,1.49,174,0,11.3,38,4,11,2,1,333,46,44,0
6,"No","Known","Other",360,30.75,32,0,0,0.8,1,16,0,14,2,2,31,46,44,0
8,"Yes","Known","Suburban",794,147.74,10,3.96,378,0,0,0,0,11,3,3,334,58,50,0
7,"No","Known","Suburban",86,29.99,30,0,0,0,0.3,4.3,0,31,1,1,944,56,50,0
6,"Yes","Known","Other",2114,299.5,33,1.98,761,0.7,8.3,87.7,1,9,4,4,262,58,46,0
0,"No","Unknown","Other",258,56.78,50,0,2,6.1,0.7,7.3,0,21,2,2,62,42,44,0
0,"No","Unknown","Suburban",318,32.88,40,0,8,0,0,0,0,13,1,1,376,42,44,0
3,"No","Known","Suburban",133,32.83,30,0.5,0,0,0.3,6,0,16,1,1,294,40,38,0
6,"Yes","Known","Suburban",12,17.93,17,0,2,0,0,0,0,20,1,1,616,50,48,0
0,"No","Unknown","Other",109,11.31,10,0,0,0,2,14.7,0,18,2,2,519,42,44,0
6,"Yes","Known","Other",872,61.54,45,0.25,62,0,5.7,117,2.7,9,2,2,265,34,44,0
6,"No","Known","Other",295,54.22,45,0,45,1.2,4.7,0,0,10,2,2,274,42,44,0
6,"Yes","Known","Other",95,46.07,41,0.25,0,1.4,0,8.3,0,43,1,1,1295,38,38,0
6,"No","Unknown","Other",2,31.32,31,0,0,0,0,0.3,0.3,8,2,1,244,48,42,0
0,"No","Unknown","Other",231,51.36,50,0,0,0,2.7,62,0,19,3,1,162,42,44,0
6,"No","Known","Other",372,25.52,30,0,0,0.3,10.3,1.3,0.3,33,1,1,221,36,44,0
6,"Yes","Known","Other",486,34.06,37,0,18,0,10.7,32.3,2.3,34,1,1,614,28,34,0
9,"Yes","Known","Other",203,74.74,70,0,20,0,0.7,3.7,0.7,14,2,2,63,54,52,0
0,"No","Unknown","Town",1690,114.29,97,8.41,57,2.5,17.3,70.3,2.3,31,1,1,155,42,44,0
6,"No","Known","Town",344,34.69,32,1.24,0,1,1.7,14,0,20,2,2,600,30,26,0
7,"No","Known","Other",37,30,30,0,0,0,0.7,7.7,0,25,1,1,742,30,30,0
0,"No","Unknown","Other",772,55.61,37,5.94,51,0,6.7,143,11.3,10,1,1,276,42,44,0
9,"Yes","Known","Suburban",310,43.81,40,1.73,2,1.2,3,71.7,0.3,23,3,3,426,50,52,0
0,"No","Unknown","Other",228,81.23,62,0.74,0,10,3.7,6.3,0,34,2,2,79,42,44,0
9,"No","Known","Suburban",1577,98.05,71,2.97,102,0,22,74.3,3,23,1,1,123,48,44,0
6,"No","Known","Other",738,39.01,55,0.5,0,0.7,1,14,4.7,6,1,1,184,58,54,0
6,"Yes","Known","Suburban",474,52.24,60,1.73,0,0.5,0.3,16.3,0,8,2,2,229,62,60,0
0,"No","Unknown","Other",134,36.53,30,0.5,17,0,1.3,0.3,0,35,1,1,32,42,44,0
4,"No","Known","Other",1407,108.97,84,1.98,99,0,1.3,34,20.3,11,1,1,11,28,44,0
8,"No","Known","Suburban",112,33.62,30,0,0,0,22.7,22.3,0,25,1,1,748,54,56,0
7,"Yes","Known","Suburban",176,26.99,30,0.74,0,0,1.7,13.3,0,19,4,2,566,40,38,0
9,"No","Known","Town",192,49.26,70,0.99,0,0.8,2.3,24.7,0,8,2,1,223,66,58,0
1,"No","Known","Other",346,51.37,55,0,0,2.4,2,33,3,11,1,1,308,52,48,0
0,"No","Unknown","Other",1106,85.22,50,1.49,100,0,17,68.7,8,11,1,1,320,42,44,0
6,"Yes","Known","Rural",110,29.99,40,0,0,0,3.7,8.3,1,22,1,1,660,32,30,0
0,"No","Unknown","Other",618,62.32,37,4.21,57,0,3,40,13.7,10,1,1,293,42,44,0
0,"No","Unknown","Suburban",1457,115.45,72,7.92,138,1.8,8,157.3,8,7,1,1,206,42,44,0
5,"Yes","Known","Other",140,12.18,9,2.23,0,0.8,6.7,7.7,0,28,2,2,96,42,34,0
0,"No","Unknown","Suburban",339,54.95,60,1.24,0,0.5,4.7,38.7,0,13,1,1,398,42,44,0
5,"No","Known","Town",478,74.39,80,0,36,0,7,59,1.3,11,2,2,319,52,58,0
2,"No","Unknown","Other",224,34.99,47,0,0,0,4.7,7.3,0,22,1,1,646,30,30,0
6,"No","Known","Suburban",429,57,70,0,11,0,7,38.7,0.3,22,3,2,157,46,34,0
6,"No","Known","Other",340,51.69,25,0,85,0,4,8.7,1.3,9,1,1,259,42,44,0
3,"Yes","Unknown","Other",16,6.48,8,1.24,0,0,0.3,0.3,0,13,2,1,222,40,38,0
0,"No","Unknown","Suburban",577,82.35,60,4.21,60,0,0.7,17,21.3,13,1,1,388,42,44,0
6,"No","Known","Other",814,142.69,46,1.73,315,0,12.3,72.3,0.3,14,1,1,412,20,44,0
