"MonthlyMinutes","MonthlyRevenue","TotalRecurringCharge","DirectorAssistedCalls","OverageMinutes","RoamingCalls","DroppedCalls","UnansweredCalls","CustomerCareCalls","MonthsInService","UniqueSubs","ActiveSubs","CurrentEquipmentDays","AgeHH1","AgeHH2","Churn","IncomeGroup_1","IncomeGroup_2","IncomeGroup_3","IncomeGroup_4","IncomeGroup_5","IncomeGroup_6","IncomeGroup_7","IncomeGroup_8","IncomeGroup_9","ChildrenInHH_Yes","Homeownership_Unknown","PrizmCode_Rural","PrizmCode_Suburban","PrizmCode_Town"
101,29.99,30,0,0,0,2.3,16.7,0,17,1,1,505,26,44,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
642,52.58,27,0.25,65,0,8.7,85.3,5.7,18,1,1,131,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
647,36.3,10,0,18,0,7.7,19.7,3,13,2,2,82,46,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
308,39.9,45,0,5,0.1,2.7,17.7,3,37,2,2,15,58,60,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1232,214.34,50,3.71,639,0.6,4.7,27.3,4,17,1,1,79,48,46,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
51,34.99,45,0,0,0,0.7,2,0,7,1,1,212,50,48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
709,63.07,60,1.49,0,0,2.7,75,2.7,14,1,1,38,40,34,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
72,47.99,50,0,0,0,0,0,0,11,1,1,336,70,44,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
358,49.09,45,0,35,0,3.7,75.3,7.7,14,1,1,136,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
15,30.26,30,0,0,0,0.3,0.3,0,16,1,1,479,88,78,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
314,53.7,30,0,53,5.2,0,0,0,13,1,1,394,26,28,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1228,90.12,51,1.24,169,0,32.7,54.7,7,9,1,1,270,70,68,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1498,126.73,78,0,173,0,11.7,19,4.3,7,1,1,218,46,48,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
53,24.11,17,0,14,0,0.3,1.7,0,29,1,1,879,48,46,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
607,56.71,60,2.72,0,0,33.3,46,0,36,1,1,1044,42,44,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
1214,65.05,60,4.7,34,0,16.3,47.7,0.3,19,1,1,142,54,50,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
294,53.99,50,0,0,0,0.3,4.3,0.7,20,1,1,60,34,66,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
51,17.21,0,0.5,48,0,3.3,8,0,59,1,1,287,46,46,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
63,30,30,0,0,0,0,17.7,0,21,2,2,619,48,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50,30.6,30,0,0,0,0,0,0,28,1,1,853,40,40,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
346,82.86,35,0.5,111,0.6,3.3,11.7,0,39,2,2,1165,42,44,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
510,44.39,42,0,36,0.2,4.7,19,2.3,30,1,1,221,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
985,239.66,59,0.99,542,0,3.7,68,4.7,33,2,2,147,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
978,175.41,50,2.97,396,0.4,3.7,18.3,1,22,1,1,347,42,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1560,262.73,63,6.43,642,0,6.7,41.7,0.3,30,2,2,138,26,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
538,67.71,36,0.25,130,0.2,4,15.3,0,18,1,1,554,42,44,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1086,92.36,50,0,104,1,14.7,26.7,0,44,1,1,309,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
696,64.64,60,10.39,0,0.3,15,147.7,1.3,11,1,1,334,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
646,71.01,50,0,59,0.1,2,24.3,4,19,1,1,549,22,44,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
152,29.99,30,0,0,0,1,16.7,10,18,1,1,314,42,38,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
823,47.31,36,0,38,0,33,79,0.7,26,2,1,255,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
243,54.49,60,0,0,0,6,21.7,3.3,22,1,1,310,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2211,149.29,89,0.25,170,0,12.3,64.3,17.3,36,1,1,222,38,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
94,39.3,45,0,0,0,9,3.7,0,6,2,1,3,58,26,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
424,52.52,45,0.99,47,0,5.3,1.7,3.7,12,2,2,354,28,44,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
380,19.8,9,0.74,29,0.9,15.7,22,1,33,2,2,336,36,34,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
458,69.49,35,0,56,0,9.7,42.3,0,20,1,1,79,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2455,307.52,75,0.74,580,0,6,43.3,23,9,1,1,129,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
594,38.99,45,0,0,0,31.3,50.7,10,8,1,1,218,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
42,34.99,45,0,0,0,0,4.3,0,10,1,1,53,36,32,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
831,90.92,30,0,138,0,12.7,44.3,5.3,15,1,1,95,34,34,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
389,34,40,0.25,11,0,5.3,24,2.3,23,2,1,678,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
481,51.08,50,0.5,0,0.6,1,1.3,0,27,1,1,800,44,44,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
715,54.38,60,0.5,0,0,16.3,25.7,0,16,1,1,481,40,36,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
577,69.32,50,0,34,0,7.3,17.3,0,24,2,1,98,40,28,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
712,54.79,45,0,50,0,0.3,10.7,2.7,13,1,1,183,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1123,297.91,60,0,512,33.7,14.7,46.3,0,38,1,1,111,44,40,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
285,33.79,34,0.25,0,0,1.3,6.3,0,18,1,1,535,38,44,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
270,49.6,40,2.97,0,6.6,7,6.7,0,12,2,1,349,54,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
276,43.21,45,0.25,10,0.2,1.3,7.7,0,7,1,1,210,28,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
996,130.5,50,1.24,209,0,12,46,0.3,7,1,1,191,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
598,73.09,70,0,33,0,4.3,34,0,7,3,2,148,34,44,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
164,46.85,57,0.25,0,0,0.3,6.3,1,36,1,1,1067,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
103,34.99,45,0,0,0,0,0.7,0,13,2,2,384,30,44,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25,10,10,0,0,0,0,1,2.7,15,1,1,204,32,32,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1150,124.2,70,1.98,182,1.7,13.7,61.3,0,9,1,1,267,54,54,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1295,110.56,60,0,289,0,17.7,236,2.3,7,2,2,98,60,44,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
567,88.72,70,0.99,87,0,1,9.3,0,36,1,1,142,32,44,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
94,34.29,30,0,0,0.8,1,11.7,0,18,2,1,265,42,44,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
871,34.99,45,0,0,0,5,32.3,9,13,1,1,366,40,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1399,56.25,60,0,80,0,0,0,0,9,1,1,263,32,44,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
844,84.79,85,0,16,0,14.7,48.7,0,6,3,1,155,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
325,44.29,35,1.49,26,0.1,10,63,1.7,7,1,1,207,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9,19.99,30,0,0,0,0,0,0,18,1,1,519,26,22,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
192,51.93,14,0.5,0,42.1,0,3.3,6.3,17,1,1,492,34,28,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
114,34.09,40,0,0,0.1,1.3,16.3,1.3,14,1,1,388,46,46,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1399,172.96,30,0,394,0,28.7,4.3,12.7,29,1,1,331,22,44,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
281,38.23,45,0.25,0,0,1.3,12,2,32,1,1,255,36,76,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1014,140.53,50,0,302,0,29,107,2,22,1,1,397,34,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1226,37.04,36,0,4,0,9.3,71,1.7,8,1,1,215,42,44,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
540,54.24,60,0.25,0,0,4.7,74.7,1.3,9,2,1,34,44,42,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
143,32.62,30,0,8,0,2,12.7,0,15,1,1,453,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
250,43.23,32,0,24,0,0,12,0,16,2,2,352,62,56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1106,107.63,110,2.48,15,0,14.3,85.7,4.7,18,1,1,516,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
283,54.54,60,0,10,0.2,1.3,11,0,23,1,1,475,54,50,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
480,37.55,10,1.24,30,0.3,3,38.3,0,11,2,2,348,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
396,52.07,60,1.98,0,0,3,28.7,0,13,1,1,212,42,44,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
677,39.54,45,0,13,0,2.7,35.3,3.7,11,2,2,310,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
245,49.71,40,0.5,44,0,0,0,0,13,1,1,392,28,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
116,31.59,40,0,0,1.3,7.3,16,0,11,1,1,348,66,64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1485,113.7,85,3.71,136,0,14,25.3,2,26,1,1,497,38,44,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
470,41.88,36,0,25,0,6.7,19,0,27,1,1,86,26,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
372,47.95,40,0.74,38,0,6.7,48.7,0.7,12,3,3,18,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1399,85.28,70,0,86,0,105,141,4.3,13,1,1,152,24,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
356,37.73,44,0.25,9,0,0,17.7,0,12,1,1,353,48,52,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
256,36.59,41,0.25,0,0,1.7,4.7,3.7,10,2,2,299,22,44,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
545,50.48,60,0.5,0,0,2.3,8,1.3,8,1,1,246,42,44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1457,48.27,45,0.25,37,0,9.7,36,6.7,12,7,1,347,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1357,50.44,60,0,0,0,3,21.3,0.3,7,1,1,208,42,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
514,78.5,68,0.25,33,1.6,12.7,43,2.7,24,1,1,724,38,44,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
937,35.23,48,0.25,0,2.4,18.3,26.7,2,31,1,1,64,60,44,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
57,30.24,40,0.25,0,0,0,0,0,10,1,1,316,44,40,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
253,35.69,35,0,0,0,8.7,28.7,0,22,1,1,671,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
102,35.57,45,0,0,0.6,0,2.3,0,37,2,2,196,52,54,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
994,43.99,40,0,0,0,12.7,136.7,6.7,11,1,1,193,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
594,73.45,42,1.49,91,0,11,41.3,1.3,7,1,1,188,40,38,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
434,40.28,55,2.48,20,0,10,19.3,0,7,1,1,206,42,44,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
528,88.07,60,4.21,48,9.9,6.7,28,0,13,1,1,52,44,44,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1608,102.23,60,3.71,162,0,4.3,134.3,9.3,15,1,1,357,36,68,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
356,41.26,45,0.5,14,0.2,3.7,19,0,8,1,1,244,30,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
829,50.12,45,0.5,42,0.1,1,106.3,0.3,11,1,1,312,42,42,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
711,81.41,45,0.25,120,0,4.3,18.3,4.7,13,1,1,377,58,58,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
412,34.99,45,0,0,0,1.3,8,0,20,1,1,583,72,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
240,41.22,44,0,8,0.1,8,18.7,2.3,7,1,1,183,48,42,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
32,24.27,30,0,0,0,2,2.7,0,15,1,1,459,60,30,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
273,40.34,40,0.25,0,0.1,0,0,0,43,1,1,305,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1010,73.47,79,0,2,0.2,2.7,32,0,16,2,2,150,36,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
911,105.17,95,1.73,55,0.6,4.3,46,1.7,14,1,1,199,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
349,50.34,50,0.25,0,0,0.7,20,2.3,22,1,1,174,50,48,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
257,30,30,0,0,0,9,0,0,27,2,2,634,44,42,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
12,33.51,30,0,0,0,1,0.3,0,17,2,2,502,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1696,144.94,70,2.23,276,0,0.7,109.3,27.3,12,1,1,194,42,44,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
649,79.66,47,0.99,100,0,4.7,52.3,4.7,19,1,1,256,40,38,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
836,145.7,50,0.25,312,0,16,33.7,0,16,1,1,496,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
336,56.49,80,0,0,0,2.3,7,0,8,2,2,242,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1077,37.06,45,0.5,4,0,22.3,36.7,9.3,13,1,1,367,56,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
48,34.99,45,0,0,0,2,2.7,0,9,1,1,235,58,54,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
68,40.48,50,0.5,0,0,2,7.3,0.3,17,1,1,508,42,44,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
498,50.6,60,0,0,0.2,3.3,46.3,0,11,1,1,326,46,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
422,81.19,28,0,171,0,1.7,31.7,4,12,1,1,340,24,22,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
242,58.86,30,0,79,1.2,5,1,0,26,2,1,769,26,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
386,34.99,45,0,0,0,1.3,97,1,12,2,2,360,44,38,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
63,51.51,60,0,0,0,2,6,0,14,3,3,429,48,42,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
197,30.98,30,0.99,0,0,6.7,15.3,0,22,2,1,54,44,42,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
663,90.36,38,0.25,156,0,2.7,27,0.3,7,1,1,205,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
516,55.51,50,0.25,30,0.3,2.7,28,0,54,1,1,45,48,44,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
276,10.7,10,0,4,0,5,62,0,28,2,2,841,50,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
674,118.71,58,4.46,189,0.1,1.3,18.7,0,7,1,1,219,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1092,65.67,60,0.99,37,0,18.7,170,0.7,42,1,1,687,60,44,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
305,13.6,10,2.48,0,0,6.3,15.7,5.7,14,3,2,437,38,38,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
122,31.57,17,0,40,0,2.3,8.3,0,45,1,1,1356,56,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
267,31.65,30,0,4,0.2,2.3,22.7,0.3,28,1,1,493,28,24,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
814,107.38,70,4.7,50,21.4,5.3,45.7,3.7,8,1,1,177,32,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
442,57.38,40,1.24,72,0.8,0,0,0,14,1,1,425,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
414,54.49,50,0,0,0,11.7,8,1,13,1,1,39,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1444,94.85,85,8.66,28,0,37.7,2,0.3,48,2,2,573,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1842,61.77,49,0.74,55,0,18.3,66.3,19.7,7,1,1,201,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1036,167.2,70,1.49,74,0,13.7,44,2.3,32,1,1,222,38,38,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1532,84.47,40,0.5,104,0,2,45.3,8.3,15,1,1,430,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
596,18.44,10,0,26,0.6,3.7,74.7,0,9,2,2,265,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
598,60.15,70,0.99,13,0,5.7,73.7,1,16,1,1,20,34,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25,50.25,50,0.25,0,0,0.3,3.3,0,24,1,1,723,44,44,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
720,94.36,55,2.48,134,0,43,86.3,1.7,10,1,1,292,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
188,29.77,36,0.99,0,0,4.7,7,0,35,1,1,340,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
166,35.34,45,0.25,0,0,2.7,29.3,0,20,2,2,341,32,54,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
228,47.75,50,0.25,0,0,0,14.7,0,35,2,1,1040,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46,30.75,30,0.5,0,0,1,3.3,0,19,1,1,521,74,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
574,33.15,10,0.99,42,3.2,3,19.7,0,23,2,2,282,30,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
441,45.08,52,0.25,0,0,19,10,0,17,2,1,498,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1392,88.24,95,0,0,0,0.7,10.7,0,20,1,1,239,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
990,34.99,45,0,0,0,0,0,0,10,1,1,295,32,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
544,39.82,40,0,0,0,7.7,22,10,12,1,1,351,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
393,96.81,30,0,118,0,4,19.7,3,31,3,2,183,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
386,56.92,45,3.71,29,6.3,1.3,10,1.3,7,2,1,206,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
82,39.99,50,0,0,0,0,3,0,13,1,1,370,32,34,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
176,35.03,45,0,0,0,4.3,2.7,1.3,26,2,2,398,60,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
643,121.23,45,1.98,241,0,7,89.3,4.7,12,1,1,344,58,44,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
603,69.09,37,0,80,4.8,2,34.7,0,11,1,1,329,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
257,38.89,45,0,4,2.5,1.3,4,0,20,2,1,580,54,44,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1428,135.45,20,5.69,210,25.5,19.7,54.7,0,8,5,4,229,42,42,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
111,40.17,30,0,11,0,11.7,8.3,0,26,1,1,782,42,44,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
936,74.99,87,0,0,0,2.3,19,0.3,31,1,1,716,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
658,40.98,45,0,49,0,12.7,20,2.3,17,2,2,526,26,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
226,28.49,40,0,0,0,0,6.3,0,13,2,2,369,58,54,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
308,45.11,45,1.98,23,0,2.3,10.3,0,12,2,2,345,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
638,18.5,10,5.94,0,0,10.7,81.3,0.3,16,4,3,479,58,44,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
304,36.65,40,5.69,3,0,1.7,3.3,0,14,1,1,283,82,78,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
798,74.35,69,1.73,38,1.4,8,53,0,20,1,1,447,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
171,35.7,45,0,0,0.7,0.7,8.7,0.3,33,1,1,529,66,64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
461,31.68,40,0,0,0,0.3,7.7,0.7,12,1,1,350,38,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
56,29.99,40,0,0,0,0.3,4.7,0,10,2,2,155,22,44,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
27,18.39,17,0,0,0.7,0.7,2,0,24,1,1,742,58,56,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
159,50.8,16,0.5,0,0,13.3,30.7,0.7,8,1,1,222,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1385,173.34,85,21.04,256,0,6.3,106,1,25,6,4,259,42,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
535,80.94,40,10.39,111,0,4.3,24.3,0,11,1,1,276,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
82,34.25,40,0.99,0,0,0.3,2.3,0,13,1,1,406,44,44,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
158,46.22,55,1.73,0,2,0,13.7,0.3,9,1,1,264,58,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
576,54.85,60,4.7,0,0.2,5,23,0,11,1,1,61,42,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
284,50.51,30,0,48,0,2.3,16.3,5,28,1,1,356,32,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
206,38.46,45,0.5,8,0,3.3,14,0,9,1,1,271,30,30,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
54,30.43,30,0,0,0.2,0,0,0,17,1,1,524,56,44,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6,13.6,13,0.25,0,0,0,3.7,0,11,2,1,336,52,44,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
626,50.2,45,1.73,38,0,5,31.7,0,11,1,1,305,42,44,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1064,133.24,45,0,270,0,11.7,74.7,13.3,11,1,1,340,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46,30.26,40,0,0,0,0,0,0,8,1,1,236,34,76,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
404,45.34,45,0.25,40,0,2.3,49,3,7,1,1,212,42,44,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
163,55.48,30,0.74,55,0,0,0,0,22,4,2,655,48,44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9,16.99,17,0,0,0,0,0,0,33,1,1,1000,40,70,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2408,134.68,85,5.94,163,0.4,14,75.7,9.3,12,1,1,66,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
243,59.99,70,0,0,0,2.3,11.7,0,19,3,3,233,52,44,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
94,23.46,22,0,3,0,2.7,8.3,0,20,1,1,530,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
356,32.79,40,0,6,0.5,9,37.7,0,14,1,1,418,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1427,125.28,101,8.91,40,0,4,145.7,12.7,7,1,1,43,38,30,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
45,29.64,17,0,23,0,0,1.7,0,24,1,1,722,30,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
692,43.41,52,0,16,0.1,4,15.7,0,7,2,2,208,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
325,33.51,40,0,0,0,3,7.3,0,11,2,2,319,48,48,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
389,34.5,40,0,12,0.3,9.7,37,0,16,2,2,464,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1023,34.99,45,0,0,0,0,0,0,14,1,1,400,30,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
37,26.68,20,0.25,14,0.6,0,6.3,0.3,17,2,1,520,38,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1308,103.12,60,5.45,109,4.2,24,63,3.3,14,1,1,416,48,56,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
90,30.24,30,0.25,0,0,0,10,0,30,1,1,223,58,58,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
937,81.93,60,0.99,55,0.2,24.7,28.3,1.3,12,1,1,20,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
164,30.39,30,0,0,0,0.7,26.3,1,21,1,1,609,32,44,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1691,118.52,60,0.25,196,3.2,2.3,84.3,13,9,1,1,266,22,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
